article_title,revision_id,article_quality,country,population,region
Abdiqani Mohamoud Jidhe,1249819942,Stub,Somalia,18.1,EASTERN AFRICA
Mohamed Hussein Jama,1187600994,Stub,Somalia,18.1,EASTERN AFRICA
Nafisat Yusuf Mohammed,1013484175,Start,Somalia,18.1,EASTERN AFRICA
Ismail Haji Nour,1243384984,Stub,Somalia,18.1,EASTERN AFRICA
Osman Saleban Jama,1073933365,Start,Somalia,18.1,EASTERN AFRICA
Jibrell Ali Salad,1086444472,Start,Somalia,18.1,EASTERN AFRICA
Faysal Ali Warabe,1245565775,C,Somalia,18.1,EASTERN AFRICA
Dulton Adams,1159756311,Stub,South Africa,60.7,SOUTHERN AFRICA
Bongani Baloyi,1244353459,C,South Africa,60.7,SOUTHERN AFRICA
Japie Basson,1216786719,Start,South Africa,60.7,SOUTHERN AFRICA
Christiaan Frederik Beyers,1246853229,GA,South Africa,60.7,SOUTHERN AFRICA
Bongani Bongo,1241954393,C,South Africa,60.7,SOUTHERN AFRICA
Shaun Byneveldt,1226295703,Stub,South Africa,60.7,SOUTHERN AFRICA
Marshall Campbell,1245674826,Start,South Africa,60.7,SOUTHERN AFRICA
Badih Chaaban,1227519178,Start,South Africa,60.7,SOUTHERN AFRICA
Geoffrey Cronjé,1243421353,Stub,South Africa,60.7,SOUTHERN AFRICA
Rowan Cronjé,1248935419,C,South Africa,60.7,SOUTHERN AFRICA
David Dichaba,1174702820,Stub,South Africa,60.7,SOUTHERN AFRICA
Cathy Dlamini,1235566176,Start,South Africa,60.7,SOUTHERN AFRICA
Nhlanhla Lux,1210051518,Stub,South Africa,60.7,SOUTHERN AFRICA
Stephanus Jacobus du Toit,1250244949,GA,South Africa,60.7,SOUTHERN AFRICA
Elijah Mdolomba,1157964376,Stub,South Africa,60.7,SOUTHERN AFRICA
Jennifer Ferguson,1217966345,Start,South Africa,60.7,SOUTHERN AFRICA
Frederick Smith (South African politician),1236955193,Stub,South Africa,60.7,SOUTHERN AFRICA
Benjamin Greenacre,1246187242,Stub,South Africa,60.7,SOUTHERN AFRICA
Owen Horwood,1219703595,Start,South Africa,60.7,SOUTHERN AFRICA
Danie Hough,1139511588,Stub,South Africa,60.7,SOUTHERN AFRICA
Henry Charles Hull,1249976624,B,South Africa,60.7,SOUTHERN AFRICA
Davidson Don Tengo Jabavu,1186373019,Start,South Africa,60.7,SOUTHERN AFRICA
John William Jagger,1164884865,Start,South Africa,60.7,SOUTHERN AFRICA
Christina Jasson,1247391424,Start,South Africa,60.7,SOUTHERN AFRICA
Makhosi Khoza,1247585467,C,South Africa,60.7,SOUTHERN AFRICA
Joel Krige,1228754883,Stub,South Africa,60.7,SOUTHERN AFRICA
Johannes Christoffel Krogh,1184919356,Start,South Africa,60.7,SOUTHERN AFRICA
Dawid Kruiper,1249791603,Start,South Africa,60.7,SOUTHERN AFRICA
Cornelis Jacobus Langenhoven,1244010267,C,South Africa,60.7,SOUTHERN AFRICA
Louis le Grange,1236638243,Start,South Africa,60.7,SOUTHERN AFRICA
Maruping Lekwene,1233190748,Start,South Africa,60.7,SOUTHERN AFRICA
Lindiwe Mabuza,1242817853,C,South Africa,60.7,SOUTHERN AFRICA
Elizabeth Mafekeng,1247393179,C,South Africa,60.7,SOUTHERN AFRICA
Mmusi Maimane,1241103024,GA,South Africa,60.7,SOUTHERN AFRICA
Geoff Makhubo,1225679410,Start,South Africa,60.7,SOUTHERN AFRICA
Mabel Malherbe,1246187297,Start,South Africa,60.7,SOUTHERN AFRICA
Neo Maneng,1233538182,Stub,South Africa,60.7,SOUTHERN AFRICA
Themba Maseko,1246257695,C,South Africa,60.7,SOUTHERN AFRICA
Bandile Masuku,1209123522,C,South Africa,60.7,SOUTHERN AFRICA
Qaqambile Matanzima,1244192469,C,South Africa,60.7,SOUTHERN AFRICA
Khayelihle Mathaba,1084880305,Stub,South Africa,60.7,SOUTHERN AFRICA
Thabo Mbeki,1249110529,GA,South Africa,60.7,SOUTHERN AFRICA
Graham McIntosh,1229441400,C,South Africa,60.7,SOUTHERN AFRICA
Ntombi Mekgwe,1229205346,GA,South Africa,60.7,SOUTHERN AFRICA
Jan Meyer,1236955214,B,South Africa,60.7,SOUTHERN AFRICA
Clarence Mini,1247395705,C,South Africa,60.7,SOUTHERN AFRICA
David Mkhwanazi,1247715431,C,South Africa,60.7,SOUTHERN AFRICA
Wilton Mkwayi,1247400130,C,South Africa,60.7,SOUTHERN AFRICA
Zwakele Mncwango,1244193047,C,South Africa,60.7,SOUTHERN AFRICA
Khethiwe Moeketsi,1241959402,Start,South Africa,60.7,SOUTHERN AFRICA
Silas Molema,1087407617,Start,South Africa,60.7,SOUTHERN AFRICA
John Moodey,1229524202,C,South Africa,60.7,SOUTHERN AFRICA
Frederick Moor,1161587837,Start,South Africa,60.7,SOUTHERN AFRICA
Viola Motsumi,1233386142,Start,South Africa,60.7,SOUTHERN AFRICA
Dali Mpofu,1244979306,B,South Africa,60.7,SOUTHERN AFRICA
Mpumi Mpofu,1217400914,Stub,South Africa,60.7,SOUTHERN AFRICA
Bongani Msomi,1168741905,Stub,South Africa,60.7,SOUTHERN AFRICA
Sankie Mthembi-Mahanyele,1247392190,C,South Africa,60.7,SOUTHERN AFRICA
Jay Naidoo,1250478359,C,South Africa,60.7,SOUTHERN AFRICA
Prema Naidoo,1247392973,Start,South Africa,60.7,SOUTHERN AFRICA
Sister Bernard Ncube,1247392980,C,South Africa,60.7,SOUTHERN AFRICA
Mandla Nkomfe,1146001817,C,South Africa,60.7,SOUTHERN AFRICA
Sibongile Nkomo,1158222491,Stub,South Africa,60.7,SOUTHERN AFRICA
Thami Ntuli,1247658777,Start,South Africa,60.7,SOUTHERN AFRICA
Stafford Parker,1228912274,Start,South Africa,60.7,SOUTHERN AFRICA
Penny Penny,1242734407,Start,South Africa,60.7,SOUTHERN AFRICA
Rebecca Phaladi-Digamela,1135223262,Start,South Africa,60.7,SOUTHERN AFRICA
Pieter Gysbert Noodt,975860917,Stub,South Africa,60.7,SOUTHERN AFRICA
Amichand Rajbansi,1246417697,C,South Africa,60.7,SOUTHERN AFRICA
JN Reddy (politician),1244194513,GA,South Africa,60.7,SOUTHERN AFRICA
Zamani Saul,1212693522,Start,South Africa,60.7,SOUTHERN AFRICA
Helen Sauls-August,1244192570,Stub,South Africa,60.7,SOUTHERN AFRICA
Charles Saunders (colonial administrator),1247585508,Start,South Africa,60.7,SOUTHERN AFRICA
Floyd Shivambu,1246002695,GA,South Africa,60.7,SOUTHERN AFRICA
Archie Sibeko,1182859312,C,South Africa,60.7,SOUTHERN AFRICA
Letitia Sibeko,1247394828,Start,South Africa,60.7,SOUTHERN AFRICA
Edward Philip Solomon,1232021267,Start,South Africa,60.7,SOUTHERN AFRICA
Max Sonnenberg,1219861485,Start,South Africa,60.7,SOUTHERN AFRICA
Walter Stanford,1236955401,C,South Africa,60.7,SOUTHERN AFRICA
Richard Stuttaford,1233145063,Start,South Africa,60.7,SOUTHERN AFRICA
Michael Tellinger,1177406709,Start,South Africa,60.7,SOUTHERN AFRICA
Thulasizwe Thomo,1242055258,Start,South Africa,60.7,SOUTHERN AFRICA
Moses Twebe,1084874768,Stub,South Africa,60.7,SOUTHERN AFRICA
Andries Waterboer,1231371989,Start,South Africa,60.7,SOUTHERN AFRICA
Nicolaas Waterboer,1215486445,Start,South Africa,60.7,SOUTHERN AFRICA
Alan Winde,1235103533,GA,South Africa,60.7,SOUTHERN AFRICA
An Kyung-duk,1215785399,Start,"Korea, South",,
Bae Deok-kwang,1210762609,Stub,"Korea, South",,
Cha Myong-jin,1248053978,GA,"Korea, South",,
Chang Jung-sook,1211885011,C,"Korea, South",,
Chang Sŏng-man,1211885084,C,"Korea, South",,
Cho Jeong-sik,1248055796,C,"Korea, South",,
Choi Bae-geun,1248055386,C,"Korea, South",,
Choi Gyung-hwan,1211890387,C,"Korea, South",,
Choi Hye-young,1248055430,C,"Korea, South",,
Choi Jong-won,1243716877,C,"Korea, South",,
Choi Sae-hwang,1170460727,Start,"Korea, South",,
Chun Yung-woo,1211894746,Stub,"Korea, South",,
Chung Woon-chun,1248054380,GA,"Korea, South",,
Ha Tae-keung,1242619974,C,"Korea, South",,
Han Sun-kyo,1248054350,GA,"Korea, South",,
Hong Moon-jong,1228163146,Start,"Korea, South",,
Hwang Young-cheul,1212684775,Start,"Korea, South",,
Hwangbo Seung-hee,1248060797,GA,"Korea, South",,
Jang Kyung-tae,1248060371,C,"Korea, South",,
Jang Sung-min,1248053120,Start,"Korea, South",,
Jang Tae-wan,1248685977,Start,"Korea, South",,
Jee Man-won,1214758329,Stub,"Korea, South",,
Jeon Kwang-hoon,1250378864,GA,"Korea, South",,
Jeong Seung-hwa,1249809187,Start,"Korea, South",,
Kang Sung-hee (politician),1212134475,Start,"Korea, South",,
Kang Yong-suk,1211216893,C,"Korea, South",,
Kim Choong-soo,1210984562,C,"Korea, South",,
Kim Eun-hye (politician),1248060805,GA,"Korea, South",,
Kim Hyung-shik,1248054490,C,"Korea, South",,
Kim Jae-yeon (politician),1250111695,C,"Korea, South",,
Kim Jong-hoe,1248054399,Stub,"Korea, South",,
Kim Jong-hwan (military officer),1214762134,Stub,"Korea, South",,
Kim Joon-kyo,1248054262,C,"Korea, South",,
Kim Jung-hwa (politician),1212149322,Start,"Korea, South",,
Kim Nam-kuk,1248055448,GA,"Korea, South",,
Kim Se-jin (politician),1216840135,Stub,"Korea, South",,
"Kim Seon-dong (politician, born 1967)",1248491631,Start,"Korea, South",,
Kim Woong,1248060762,GA,"Korea, South",,
"Kim Young-bae (politician, born 1967)",1248248014,C,"Korea, South",,
Yun-Tae Kim,1210823326,Start,"Korea, South",,
Koo Yun-cheol,1212159657,C,"Korea, South",,
Kook Jong-nam,1228800740,Stub,"Korea, South",,
Kwak Sang-hoon,1245683465,Stub,"Korea, South",,
Kweon Seong-dong,1219159232,C,"Korea, South",,
Lee Baek-yun,1212261224,Start,"Korea, South",,
Lee Cha-su,1212685987,Stub,"Korea, South",,
Lee In-je,1248052580,Start,"Korea, South",,
Lee Jung-woo,1212529450,Stub,"Korea, South",,
Lee Keun-shik,1248055313,Start,"Korea, South",,
Lee Sang-kyu,1212686631,GA,"Korea, South",,
Lee Tae-bok,1238348498,Stub,"Korea, South",,
Min Jong-gi,1242905318,Stub,"Korea, South",,
Moon Sung-hyun (politician),1237353584,Stub,"Korea, South",,
Moon Sung-keun,1241282811,C,"Korea, South",,
Noh Hyeong-ouk,1212687617,C,"Korea, South",,
Oh Gi-hyoung,1248063346,Start,"Korea, South",,
Oh Shin-hwan,1215046755,GA,"Korea, South",,
Pak Tongjin,1209936561,Stub,"Korea, South",,
Park Jong-sun,1203429219,Stub,"Korea, South",,
Park Joo-hyun (politician),1212681216,Start,"Korea, South",,
Park Ju-won (politician),1239331399,Start,"Korea, South",,
Park Jun-young (government official),1212688133,Start,"Korea, South",,
Park Kwang-on,1248053988,GA,"Korea, South",,
Park Myung-keun,1212688343,Start,"Korea, South",,
Seonu Hwi,1235438354,C,"Korea, South",,
Shin Jeong-yil,1227149477,C,"Korea, South",,
Shin Seong-il,1234392094,C,"Korea, South",,
Song Ja,1210545243,Start,"Korea, South",,
Song Ki-seok,1248053538,Start,"Korea, South",,
Song Young-jin,1197352077,Stub,"Korea, South",,
Won Sehun,1218114176,Start,"Korea, South",,
Woo Hee-jong,1248055379,Stub,"Korea, South",,
Yeo Sang-kyoo,1248054287,C,"Korea, South",,
Yun Chi-chang,1214785611,Stub,"Korea, South",,
Yun Hee-suk,1248060366,B,"Korea, South",,
Yun Il-seon,1221352139,Start,"Korea, South",,
Yun So-ha,1214500724,Start,"Korea, South",,
Yun Young-sun (minister),1214785975,Stub,"Korea, South",,
Anisia Achieng,1223223050,Start,South Sudan,11.1,EASTERN AFRICA
Elizabeth Acuei Yol,1219648005,Start,South Sudan,11.1,EASTERN AFRICA
Wol Akec Akol,1093916563,Stub,South Sudan,11.1,EASTERN AFRICA
Mayol Kur Akuei,1213647572,Stub,South Sudan,11.1,EASTERN AFRICA
Alfred Futiyo Karaba,1225251895,Stub,South Sudan,11.1,EASTERN AFRICA
Jacob Aligo,1178261933,Stub,South Sudan,11.1,EASTERN AFRICA
Michael Lado Allah-Jabu,1215107662,Start,South Sudan,11.1,EASTERN AFRICA
Augustino Kiri Gwolo,1229325134,Start,South Sudan,11.1,EASTERN AFRICA
Paul Malong Awan,1233385951,C,South Sudan,11.1,EASTERN AFRICA
Joseph Bakosoro,1189798127,Start,South Sudan,11.1,EASTERN AFRICA
Tito Biel,1055829953,Start,South Sudan,11.1,EASTERN AFRICA
Joseph Bol Chan,1195579149,Stub,South Sudan,11.1,EASTERN AFRICA
Abraham Makoi Bol,1187621034,Stub,South Sudan,11.1,EASTERN AFRICA
Bona Malwal,1235651454,GA,South Sudan,11.1,EASTERN AFRICA
Peter Cirillo,1233240748,Stub,South Sudan,11.1,EASTERN AFRICA
Cirino Hiteng Ofuho,1173314826,Start,South Sudan,11.1,EASTERN AFRICA
Deng Deng Akuei,1175265686,Stub,South Sudan,11.1,EASTERN AFRICA
William Deng Nhial,1229366536,C,South Sudan,11.1,EASTERN AFRICA
Aldo Deng,1238472619,Start,South Sudan,11.1,EASTERN AFRICA
Ronald Ruai Deng,919609685,Stub,South Sudan,11.1,EASTERN AFRICA
Teker Riek Dong,918811425,Stub,South Sudan,11.1,EASTERN AFRICA
John Malish Dujuk,1146507746,Stub,South Sudan,11.1,EASTERN AFRICA
George Echom,1119848234,Start,South Sudan,11.1,EASTERN AFRICA
Jacob Kuwinsuk Gale,1108503934,Stub,South Sudan,11.1,EASTERN AFRICA
Naphtali Hassan Gale,1233313021,Stub,South Sudan,11.1,EASTERN AFRICA
Joseph Garang,1119716991,Start,South Sudan,11.1,EASTERN AFRICA
Isaac Cleto Hassan,1235672248,Stub,South Sudan,11.1,EASTERN AFRICA
Sarah Cleto Hassan,1220786528,Start,South Sudan,11.1,EASTERN AFRICA
Moro Isaac Jenesio,1218075053,C,South Sudan,11.1,EASTERN AFRICA
Jieng Council of Elders,1234296589,Start,South Sudan,11.1,EASTERN AFRICA
George Kongor Arop,1249045192,Stub,South Sudan,11.1,EASTERN AFRICA
Baba Medan Konya,919549108,Stub,South Sudan,11.1,EASTERN AFRICA
Abudhok Ayang Kur,1167584381,Stub,South Sudan,11.1,EASTERN AFRICA
Alex Latio Elia,1219357849,Stub,South Sudan,11.1,EASTERN AFRICA
Natisio Loluke,1133325629,Stub,South Sudan,11.1,EASTERN AFRICA
Martin Elia Lomuro,1159039404,Start,South Sudan,11.1,EASTERN AFRICA
Joseph Lual Acuil,1063289231,Start,South Sudan,11.1,EASTERN AFRICA
Luigi Adwok,1171543658,GA,South Sudan,11.1,EASTERN AFRICA
Mabior Garang De-Mabior,1250608232,Start,South Sudan,11.1,EASTERN AFRICA
Rin Tuec,1192898844,Stub,South Sudan,11.1,EASTERN AFRICA
Moses Kacoul Machar,1151274280,Stub,South Sudan,11.1,EASTERN AFRICA
Manasseh Magok,1217520697,Stub,South Sudan,11.1,EASTERN AFRICA
Simon Mijok Majak,1250096002,Stub,South Sudan,11.1,EASTERN AFRICA
Madang Majok,930031820,Stub,South Sudan,11.1,EASTERN AFRICA
Abraham Gum Makuach,1225529087,Stub,South Sudan,11.1,EASTERN AFRICA
Zakaria Matur Makuer,1193125145,Start,South Sudan,11.1,EASTERN AFRICA
Juma Ali Malou,1185968456,Stub,South Sudan,11.1,EASTERN AFRICA
Africano Mande,1249472514,C,South Sudan,11.1,EASTERN AFRICA
Mary Mawai,1202620554,Stub,South Sudan,11.1,EASTERN AFRICA
James Ajongo Mawut,1247863771,Stub,South Sudan,11.1,EASTERN AFRICA
Peter Mayen,1224366785,Start,South Sudan,11.1,EASTERN AFRICA
Afikaano Monday,919576350,Stub,South Sudan,11.1,EASTERN AFRICA
Joseph Monytuil,1133136974,Stub,South Sudan,11.1,EASTERN AFRICA
Paulino Matip Nhial,1227687707,GA,South Sudan,11.1,EASTERN AFRICA
Elias Waya Nyipuoc,960248404,Start,South Sudan,11.1,EASTERN AFRICA
Paulino Lukudu Obede,1243801134,C,South Sudan,11.1,EASTERN AFRICA
Bona Panek,919581650,Stub,South Sudan,11.1,EASTERN AFRICA
Ajonye Perpetua,1242434443,B,South Sudan,11.1,EASTERN AFRICA
Simon Kun Puoch,1226454859,Stub,South Sudan,11.1,EASTERN AFRICA
Puot Kang Chol,1216135728,Start,South Sudan,11.1,EASTERN AFRICA
Patrick Raphael,1219647987,Stub,South Sudan,11.1,EASTERN AFRICA
Siricio Iro Wani,1215348942,C,South Sudan,11.1,EASTERN AFRICA
Tong Akeen Ngor,1229088378,Stub,South Sudan,11.1,EASTERN AFRICA
Dier Tong Ngor,1236112844,Start,South Sudan,11.1,EASTERN AFRICA
James Tor Monybuny,1177484677,Start,South Sudan,11.1,EASTERN AFRICA
Elias Nyamlell Wako,1244019887,C,South Sudan,11.1,EASTERN AFRICA
Augustino Jadalla Wani,1222765171,Start,South Sudan,11.1,EASTERN AFRICA
Juma Saeed Worju,1250095994,Stub,South Sudan,11.1,EASTERN AFRICA
Justin Yak,1241604463,Stub,South Sudan,11.1,EASTERN AFRICA
Patrick Zamoi,1162680534,Stub,South Sudan,11.1,EASTERN AFRICA
Claro Abánades López,1227200999,FA,Spain,48.3,SOUTHERN EUROPE
Joaquín Abarca,1033407869,Stub,Spain,48.3,SOUTHERN EUROPE
Domingo de Acassuso,1244200942,Start,Spain,48.3,SOUTHERN EUROPE
Luis Alarcón de la Lastra,1212186504,C,Spain,48.3,SOUTHERN EUROPE
Gil Álvarez Carrillo de Albornoz,1249253793,C,Spain,48.3,SOUTHERN EUROPE
Tomás Allende,1225374044,C,Spain,48.3,SOUTHERN EUROPE
Luis Almarcha Hernández,1212187829,Start,Spain,48.3,SOUTHERN EUROPE
Alonso III Fonseca,1249363363,C,Spain,48.3,SOUTHERN EUROPE
"Fadrique de Toledo, 1st Marquess of Valdueza",1246276424,C,Spain,48.3,SOUTHERN EUROPE
Fadrique Alvarez de Toledo y Ponce de León,1232331231,Start,Spain,48.3,SOUTHERN EUROPE
"Fernando Álvarez de Toledo, 3rd Duke of Alba",1249404813,C,Spain,48.3,SOUTHERN EUROPE
García Álvarez de Toledo y Osorio,1243820129,Start,Spain,48.3,SOUTHERN EUROPE
"García de Toledo Osorio, 6th Marquess of Villafranca",1242065267,Start,Spain,48.3,SOUTHERN EUROPE
Manuel Joaquín Álvarez de Toledo,1234633595,C,Spain,48.3,SOUTHERN EUROPE
"Pedro de Toledo Osorio, 5th Marquess of Villafranca",1185175145,Start,Spain,48.3,SOUTHERN EUROPE
Diego de Alvear y Ponce de León,1109548816,C,Spain,48.3,SOUTHERN EUROPE
Martín de Álzaga,1242284347,Start,Spain,48.3,SOUTHERN EUROPE
Antonio Gutiérrez y Ulloa,1232042818,C,Spain,48.3,SOUTHERN EUROPE
Mario Arana,1248345511,C,Spain,48.3,SOUTHERN EUROPE
Ramón de Aras Jáuregui,1225960138,C,Spain,48.3,SOUTHERN EUROPE
Alfonso Ardura,1239244518,C,Spain,48.3,SOUTHERN EUROPE
Buenaventura Carlos Aribau,1241430575,Start,Spain,48.3,SOUTHERN EUROPE
Manuel de Aróstegui Sáenz de Olamendi,1222718418,Stub,Spain,48.3,SOUTHERN EUROPE
Anna Arqué i Solsona,1227092865,Start,Spain,48.3,SOUTHERN EUROPE
Antonio Arrúe Zarauz,1249171201,FA,Spain,48.3,SOUTHERN EUROPE
Alberto Aznar,1239244515,GA,Spain,48.3,SOUTHERN EUROPE
Vicente Bacallar,1157092874,C,Spain,48.3,SOUTHERN EUROPE
Ignacio Baleztena Ascárate,1226871737,FA,Spain,48.3,SOUTHERN EUROPE
"José Baquíjano y Carrillo, Count of Vistaflorida",1239358433,Start,Spain,48.3,SOUTHERN EUROPE
Miguel Barroso Ayats,1199053571,Stub,Spain,48.3,SOUTHERN EUROPE
Alfonso Soriano Benítez de Lugo,1222085341,Start,Spain,48.3,SOUTHERN EUROPE
Joseph Blás de Gainza,1237282903,Stub,Spain,48.3,SOUTHERN EUROPE
Juan Antonio Bolea,1100828029,Stub,Spain,48.3,SOUTHERN EUROPE
Gaspar de Borja y Velasco,1249278053,C,Spain,48.3,SOUTHERN EUROPE
Alberto Bosch y Fustegueras,1222273738,GA,Spain,48.3,SOUTHERN EUROPE
"Francisco Tadeo Calomarde, 1st Duke of Santa Isabel",1222965894,Start,Spain,48.3,SOUTHERN EUROPE
Blas Camacho,1101437075,Stub,Spain,48.3,SOUTHERN EUROPE
José Manuel Campa,1250195353,Start,Spain,48.3,SOUTHERN EUROPE
Carlos Cañal y Migolla,1247065861,Start,Spain,48.3,SOUTHERN EUROPE
Antonio Carro Martínez,1104381249,Stub,Spain,48.3,SOUTHERN EUROPE
"Nicolás de Carvajal, Marquis of Sarria",1239399581,Start,Spain,48.3,SOUTHERN EUROPE
Francesc de Castellví i de Vic,1247845408,Stub,Spain,48.3,SOUTHERN EUROPE
"Juan Francisco de la Cerda, 8th Duke of Medinaceli",1180262117,Start,Spain,48.3,SOUTHERN EUROPE
"Luis Francisco de la Cerda, 9th Duke of Medinaceli",1244697451,Start,Spain,48.3,SOUTHERN EUROPE
Ramón Chíes,1229508444,Start,Spain,48.3,SOUTHERN EUROPE
Diego Clemencín,1231354870,Start,Spain,48.3,SOUTHERN EUROPE
Octavio Cuartero Cifuentes,1225783850,Stub,Spain,48.3,SOUTHERN EUROPE
"Diego Dávila Mesía y Guzmán, 3rd Marquess of Leganés",1237178682,Start,Spain,48.3,SOUTHERN EUROPE
Rafael de Mendizábal Allende,1243973381,Stub,Spain,48.3,SOUTHERN EUROPE
Juan Donoso Cortés,1242935889,C,Spain,48.3,SOUTHERN EUROPE
Carles Duarte i Montserrat,1198285042,C,Spain,48.3,SOUTHERN EUROPE
Julián Elorza Aizpuru,1240818582,FA,Spain,48.3,SOUTHERN EUROPE
Juan de Escobedo,1230344651,Start,Spain,48.3,SOUTHERN EUROPE
Gaspar de Espinosa,1236908465,Start,Spain,48.3,SOUTHERN EUROPE
Víctor Eusa Razquin,1241488542,FA,Spain,48.3,SOUTHERN EUROPE
Carlos Fabra Carreras,1239574422,GA,Spain,48.3,SOUTHERN EUROPE
"Diego Felipez de Guzmán, 1st Marquess of Leganés",1206053852,C,Spain,48.3,SOUTHERN EUROPE
Evaristo Fernández de San Miguel,1240676368,B,Spain,48.3,SOUTHERN EUROPE
Miguel Ángel Fernández-Palacios,1223713147,Start,Spain,48.3,SOUTHERN EUROPE
Antonio Flores de Lemus,1069012803,Start,Spain,48.3,SOUTHERN EUROPE
Josep Fornas,1100828052,Stub,Spain,48.3,SOUTHERN EUROPE
Chato Galante,1226438941,Stub,Spain,48.3,SOUTHERN EUROPE
Guillermo Galeote,1150269450,Stub,Spain,48.3,SOUTHERN EUROPE
Mar Garcia,1246159813,C,Spain,48.3,SOUTHERN EUROPE
Álvaro Gil-Robles,1229529392,Start,Spain,48.3,SOUTHERN EUROPE
Juan Carlos Guerra Zunzunegui,1104380457,Stub,Spain,48.3,SOUTHERN EUROPE
"Gaspar Méndez de Haro, 7th Marquess of Carpio",1241147612,C,Spain,48.3,SOUTHERN EUROPE
"Pedro Henriquez de Acevedo, Count of Fuentes",1150802341,Start,Spain,48.3,SOUTHERN EUROPE
Pedro de Herrera,1059696308,Stub,Spain,48.3,SOUTHERN EUROPE
Eleazar Huerta Valcárcel,1225797093,Stub,Spain,48.3,SOUTHERN EUROPE
Alonso de Idiáquez y Yurramendi,1239332087,Start,Spain,48.3,SOUTHERN EUROPE
Blas Infante,1232417015,GA,Spain,48.3,SOUTHERN EUROPE
Erasmo Janer Gironella,1221936125,FA,Spain,48.3,SOUTHERN EUROPE
Manuel Jiménez de Parga,1245719803,Stub,Spain,48.3,SOUTHERN EUROPE
Hernando de Lerma,1212104966,Start,Spain,48.3,SOUTHERN EUROPE
José Pascual de Liñán y Eguizábal,1224412530,FA,Spain,48.3,SOUTHERN EUROPE
Pero López de Ayala,1150849598,C,Spain,48.3,SOUTHERN EUROPE
Luis Rosado Bretón,1156485593,Start,Spain,48.3,SOUTHERN EUROPE
Álvaro de Luna,1243332684,C,Spain,48.3,SOUTHERN EUROPE
"Juan Manuel Fernández Pacheco, 8th Duke of Escalona",1163078004,Start,Spain,48.3,SOUTHERN EUROPE
Juli Marial Tey,1182696836,Start,Spain,48.3,SOUTHERN EUROPE
Manuel Marliani,1225503688,Stub,Spain,48.3,SOUTHERN EUROPE
Marquis of Amboage,1220853317,Stub,Spain,48.3,SOUTHERN EUROPE
Dolors Martí Domènech,1221176889,C,Spain,48.3,SOUTHERN EUROPE
José Luna Meléndez,1225807985,Start,Spain,48.3,SOUTHERN EUROPE
Luis Méndez de Haro,1243477890,C,Spain,48.3,SOUTHERN EUROPE
Bernardino de Mendoza,1245653702,Start,Spain,48.3,SOUTHERN EUROPE
Marcelino Menéndez y Pelayo,1245487601,C,Spain,48.3,SOUTHERN EUROPE
Luis Minguela,1164369400,Start,Spain,48.3,SOUTHERN EUROPE
Salvador Minguijón Adrián,1226876537,FA,Spain,48.3,SOUTHERN EUROPE
Pep Mòdol,1104404965,Stub,Spain,48.3,SOUTHERN EUROPE
Rafael Molera,1248365842,C,Spain,48.3,SOUTHERN EUROPE
Rafael Montoro,1243522972,Stub,Spain,48.3,SOUTHERN EUROPE
Guillermo Morphy,1228639807,C,Spain,48.3,SOUTHERN EUROPE
Pere Navarro Olivella,1177249853,Start,Spain,48.3,SOUTHERN EUROPE
Trinitat Neras i Plaja,1228644300,Stub,Spain,48.3,SOUTHERN EUROPE
Juan Everardo Nithard,1245200718,Start,Spain,48.3,SOUTHERN EUROPE
Pablo de Olavide,1158835762,Start,Spain,48.3,SOUTHERN EUROPE
Álvaro d'Ors Pérez-Peix,1249899212,FA,Spain,48.3,SOUTHERN EUROPE
Román Oyarzun Oyarzun,1235475298,FA,Spain,48.3,SOUTHERN EUROPE
Juan Pacheco,1243332699,C,Spain,48.3,SOUTHERN EUROPE
Juan Palarea Blanes,1241607000,C,Spain,48.3,SOUTHERN EUROPE
Berenguer de Palou II,1186657248,Start,Spain,48.3,SOUTHERN EUROPE
Javier María Pascual Ibañez,1249112719,FA,Spain,48.3,SOUTHERN EUROPE
Pedro Antonio de Aragón,1219603807,Start,Spain,48.3,SOUTHERN EUROPE
Juan Manuel de la Peña Bonifaz,1249716627,Start,Spain,48.3,SOUTHERN EUROPE
Antonio Pérez Crespo,1221357654,Start,Spain,48.3,SOUTHERN EUROPE
Antonio Pérez (statesman),1248626781,C,Spain,48.3,SOUTHERN EUROPE
Manuel Pizarro Moreno,1242934173,Start,Spain,48.3,SOUTHERN EUROPE
Luis Gabriel Portillo,1245598382,Start,Spain,48.3,SOUTHERN EUROPE
Pablo de Porturas y Landázuri,1240726735,Stub,Spain,48.3,SOUTHERN EUROPE
Jesús Quijano,1177450947,Start,Spain,48.3,SOUTHERN EUROPE
Domingo Ram y Lanaja,1240004197,Start,Spain,48.3,SOUTHERN EUROPE
Luis de Requesens y Relat,1231552001,Start,Spain,48.3,SOUTHERN EUROPE
Galceran de Requesens y Santa Coloma,800277980,Start,Spain,48.3,SOUTHERN EUROPE
Rafael del Riego,1221860007,C,Spain,48.3,SOUTHERN EUROPE
Miguel Romero (activist),1069043798,Stub,Spain,48.3,SOUTHERN EUROPE
Julio Ruiz de Alda,1245604174,Start,Spain,48.3,SOUTHERN EUROPE
Alfonso Rus,1209070934,Start,Spain,48.3,SOUTHERN EUROPE
Gabriel von Salamanca-Ortenburg,1248329683,C,Spain,48.3,SOUTHERN EUROPE
Sampiro,1181106953,C,Spain,48.3,SOUTHERN EUROPE
